Aug23_Fruition_1,Aug23_Fruition_2,Aug23_Fruition_3,Aug23_Fruition_4,Aug23_Fruition_5,Aug23_Fruition_6,Aug23_Fruition_7,Aug23_Fruition_8,Aug23_Fruition_9,Aug23_Fruition_10,Aug23_Fruition_11,Aug23_Fruition_12,Aug23_Fruition_13,Sept1_Fruition_1,Sept1_Fruition_2,Sept1_Fruition_3,Sept1_Fruition_4,Sept1_Fruition_5,Sept1_Fruition_6,Sept1_Fruition_7,Sept1_Fruition_8,Sept1_Fruition_9,Sept1_Fruition_10,Aug30_Fruition_1,Aug30_Fruition_2,Aug30_Fruition_3,Aug30_Fruition_4,Aug30_Fruition_5,Aug30_Fruition_6,Aug30_Fruition_7,Aug30_Fruition_8,Aug30_Fruition_9,Aug30_Fruition_10,Aug30_Fruition_11,Aug30_Fruition_12,Sept5_Fruition_1,Sept5_Fruition_2,Sept5_Fruition_3,Sept5_Fruition_4,Sept5_Fruition_5,Sept5_Fruition_6,Sept5_Fruition_7,Sept5_Fruition_8,Sept5_Fruition_9,Sept2_Fruition_1,Sept2_Fruition_2,Sept2_Fruition_3,Sept2_Fruition_4,Sept2_Fruition_5,Sept2_Fruition_6,Sept2_Fruition_7,Sept2_Fruition_8,Sept2_Fruition_9,Sept2_Fruition_10,Aug28_1_Fruition_1,Aug28_1_Fruition_2,Aug20_Fruition_1,Aug20_Fruition_2,Aug20_Fruition_3,Aug20_Fruition_4,Aug20_Fruition_5,Aug20_Fruition_6,Aug20_Fruition_7,Aug20_Fruition_8,Aug31_Fruition_1,Aug31_Fruition_2,Aug31_Fruition_3,Aug31_Fruition_4,Aug31_Fruition_5,Aug31_Fruition_6,Aug31_Fruition_7,Aug31_Fruition_8,Sept8_Fruition_1,Sept8_Fruition_2,Sept8_Fruition_3,Sept8_Fruition_4,Sept8_Fruition_5,Sept8_Fruition_6,Sept8_Fruition_7,Sept8_Fruition_8,Sept8_Fruition_9,Sept8_Fruition_10,Sept8_Fruition_11,Sept8_Fruition_12,Sept8_Fruition_13,Sept8_Fruition_14,Sept8_Fruition_15,Aug28_2_Fruition_1,Aug28_2_Fruition_2,Aug28_2_Fruition_3,Aug28_2_Fruition_4,Aug28_2_Fruition_5,Aug28_2_Fruition_6,Aug28_2_Fruition_7,Aug22_Fruition_1,Aug22_Fruition_2,Aug22_Fruition_3,Aug22_Fruition_4,Aug22_Fruition_5,Aug22_Fruition_6,Aug22_Fruition_7,Aug22_Fruition_8,Aug22_Fruition_9,Aug22_Fruition_10,Aug22_Fruition_11,Sept9_Fruition_1,Sept9_Fruition_2,Sept9_Fruition_3,Sept9_Fruition_4,Sept9_Fruition_5,Sept9_Fruition_6,Sept9_Fruition_7,Sept6_Fruition_1,Sept6_Fruition_2,Sept6_Fruition_3,Sept6_Fruition_4,Sept6_Fruition_5,Sept6_Fruition_6,Sept6_Fruition_7,Sept6_Fruition_8,Sept6_Fruition_9,Sept6_Fruition_10,Sept6_Fruition_11,Sept6_Fruition_12,Sept6_Fruition_13
13882.0,53786.0,11579.0,50868.0,13842.0,14973.0,23470.0,37618.0,15637.0,54609.0,39983.0,13112.0,28341.0,13827.0,25153.0,20537.0,20400.0,33144.0,27282.0,13775.0,50752.0,28973.0,17288.0,21189.0,10472.0,13160.0,29476.0,39340.0,41464.0,15295.0,15143.0,9088.0,22608.0,18315.0,10035.0,25945.0,20410.0,25030.0,20049.0,15715.0,28641.0,13281.0,13441.0,22872.0,17379.0,41265.0,43592.0,40148.0,36828.0,40860.0,15892.0,20964.0,23716.0,16801.0,31237.0,24400.0,52029.0,59595.0,21958.0,28268.0,55675.0,43468.0,52125.0,31935.0,9392.0,9220.0,14305.0,20644.0,12036.0,27300.0,22862.0,17227.0,16210.0,15479.0,17539.0,32623.0,23832.0,33252.0,21584.0,13111.0,14567.0,8854.0,18334.0,7324.0,38941.0,45923.0,22164.0,27771.0,13534.0,25539.0,23521.0,27842.0,29138.0,35195.0,18642.0,43408.0,24396.0,26591.0,18461.0,12645.0,9406.0,24043.0,67776.0,17059.0,12925.0,17778.0,25111.0,13889.0,18278.0,20192.0,54821.0,30998.0,21904.0,30869.0,17248.0,19836.0,17461.0,10900.0,11957.0,27232.0,22783.0,15499.0,9735.0,10908.0,39205.0
13282.0,117168.0,26142.0,76750.0,10147.0,10986.0,24235.0,43684.0,48144.0,55649.0,40644.0,20314.0,12129.0,19342.0,32157.0,32082.0,41100.0,24872.0,51128.0,10270.0,52353.0,25662.0,31379.0,17368.0,18744.0,15211.0,81550.0,29544.0,26861.0,18327.0,15717.0,9271.0,12896.0,15782.0,21744.0,34133.0,7767.0,39101.0,39464.0,12391.0,42916.0,21960.0,12179.0,17390.0,23323.0,38868.0,44640.0,24669.0,18501.0,50765.0,28089.0,30443.0,37606.0,32740.0,29478.0,13477.0,63421.0,22658.0,32193.0,18725.0,52982.0,27618.0,62725.0,47267.0,15680.0,22113.0,10689.0,23590.0,32099.0,36833.0,27103.0,13110.0,27802.0,13253.0,20134.0,22118.0,24273.0,45506.0,24186.0,22519.0,14284.0,14186.0,20097.0,16073.0,53783.0,56511.0,32186.0,14564.0,24905.0,17087.0,14261.0,30191.0,16188.0,40536.0,38880.0,23711.0,19954.0,28887.0,21421.0,45579.0,11768.0,41223.0,35171.0,18364.0,9658.0,19223.0,24190.0,22450.0,10132.0,34421.0,56200.0,43976.0,15482.0,41394.0,11524.0,21883.0,16516.0,15908.0,8182.0,12571.0,19307.0,14646.0,13900.0,24863.0,52701.0
8853.0,59364.0,16348.0,88270.0,27753.0,10432.0,20403.0,58017.0,29340.0,20503.0,24521.0,27275.0,52619.0,19018.0,56278.0,54245.0,60351.0,20919.0,38085.0,14228.0,21286.0,22109.0,6541.0,17718.0,32948.0,17143.0,32471.0,42611.0,27911.0,27105.0,14245.0,20032.0,17882.0,10471.0,34464.0,14826.0,12416.0,23459.0,23652.0,10924.0,30262.0,16902.0,10251.0,9158.0,36391.0,23095.0,71112.0,30664.0,30720.0,28568.0,14580.0,29481.0,25818.0,20210.0,13062.0,28568.0,64829.0,36871.0,31067.0,24833.0,43652.0,50322.0,50689.0,23776.0,20200.0,57139.0,6797.0,13331.0,34305.0,11591.0,13393.0,14482.0,11986.0,19619.0,12638.0,20544.0,28758.0,47000.0,17659.0,28747.0,10823.0,6626.0,15278.0,12465.0,29527.0,22314.0,22301.0,14838.0,25624.0,25744.0,14862.0,47781.0,22567.0,45289.0,31056.0,52484.0,24552.0,16648.0,13516.0,71319.0,17959.0,62142.0,38280.0,17539.0,9421.0,19293.0,53257.0,5708.0,72052.0,15553.0,74281.0,24307.0,21434.0,19432.0,10466.0,7709.0,17359.0,9558.0,6562.0,23218.0,11281.0,9528.0,19349.0,14602.0,36851.0
23535.0,75367.0,14672.0,50885.0,36986.0,14420.0,14633.0,30775.0,28637.0,52751.0,22808.0,22330.0,30318.0,11163.0,48683.0,30100.0,24395.0,37882.0,26793.0,16252.0,34747.0,34298.0,26141.0,25998.0,21620.0,11371.0,32693.0,26094.0,27222.0,22471.0,12656.0,13073.0,19997.0,8133.0,57348.0,38379.0,28140.0,10727.0,18025.0,9839.0,13018.0,9278.0,20288.0,11541.0,14376.0,17392.0,28527.0,36972.0,23851.0,29066.0,13441.0,45809.0,33887.0,22733.0,60549.0,36473.0,43378.0,49570.0,37439.0,32156.0,39306.0,26156.0,40484.0,46493.0,17482.0,67742.0,13123.0,43231.0,34896.0,5307.0,28520.0,22736.0,16780.0,14017.0,18073.0,9509.0,11332.0,37450.0,50367.0,19117.0,11234.0,53635.0,58691.0,8455.0,65791.0,46547.0,21040.0,16219.0,13243.0,25122.0,35611.0,32974.0,16648.0,12681.0,19168.0,53834.0,8648.0,25215.0,49170.0,56544.0,13585.0,42162.0,41111.0,13667.0,27525.0,11852.0,27894.0,12916.0,30080.0,18959.0,47783.0,28736.0,23809.0,25532.0,9281.0,10775.0,14379.0,17127.0,10221.0,32914.0,12620.0,22609.0,49968.0,20345.0,35517.0
51102.0,51496.0,12642.0,29651.0,22028.0,18130.0,12262.0,36659.0,24941.0,26791.0,19118.0,21004.0,49543.0,17717.0,34832.0,46748.0,33887.0,42180.0,23909.0,21413.0,18768.0,28448.0,14774.0,16150.0,21165.0,7987.0,78224.0,21436.0,32848.0,12968.0,27295.0,14398.0,19382.0,13318.0,20554.0,36087.0,19142.0,13950.0,26421.0,26783.0,8249.0,13117.0,16949.0,15573.0,21437.0,21597.0,18018.0,17876.0,30751.0,41357.0,27202.0,34390.0,36034.0,22611.0,30924.0,14408.0,45838.0,19871.0,22367.0,45735.0,22160.0,27478.0,39966.0,33695.0,34816.0,18678.0,8975.0,24872.0,17040.0,15824.0,31731.0,14142.0,11417.0,14824.0,17789.0,21540.0,16329.0,51794.0,24198.0,14769.0,22559.0,50108.0,53365.0,9140.0,47339.0,16934.0,29859.0,34888.0,14466.0,13990.0,22621.0,24041.0,39097.0,27130.0,11709.0,30462.0,18651.0,14575.0,56852.0,27222.0,8228.0,43536.0,88640.0,8910.0,21525.0,35777.0,22163.0,14452.0,36943.0,23561.0,19293.0,43169.0,30178.0,18713.0,9847.0,12315.0,12855.0,11994.0,12759.0,26706.0,18124.0,45421.0,27358.0,9951.0,29435.0
31428.0,70799.0,11823.0,24976.0,36493.0,5128.0,14853.0,30826.0,14242.0,20434.0,39198.0,20395.0,61682.0,17307.0,25576.0,32475.0,28511.0,52029.0,30377.0,72265.0,41180.0,20526.0,16989.0,16498.0,16402.0,12251.0,43739.0,46768.0,21514.0,9420.0,16467.0,12341.0,15539.0,18949.0,26553.0,21369.0,18555.0,41976.0,9792.0,50885.0,10206.0,19935.0,27547.0,12118.0,29470.0,23588.0,19826.0,29620.0,20241.0,29552.0,42412.0,22524.0,24120.0,16464.0,64777.0,18678.0,46718.0,40823.0,30782.0,38757.0,26872.0,26224.0,38977.0,38608.0,36633.0,19128.0,16049.0,8194.0,18341.0,25537.0,10282.0,18500.0,11491.0,11522.0,18055.0,25283.0,7157.0,42463.0,12070.0,18237.0,21280.0,46330.0,18217.0,27420.0,42177.0,20453.0,23099.0,16003.0,20868.0,13683.0,40646.0,30091.0,40741.0,13877.0,21356.0,48206.0,15048.0,38570.0,35076.0,14131.0,20127.0,36754.0,29713.0,13909.0,26829.0,33382.0,22552.0,9103.0,38485.0,30538.0,24991.0,21738.0,34086.0,38452.0,12784.0,6997.0,17187.0,12656.0,30925.0,13645.0,50621.0,19912.0,34297.0,10665.0,52359.0
26249.0,91588.0,38821.0,37784.0,24597.0,7853.0,27850.0,40459.0,15217.0,34465.0,19237.0,22021.0,55736.0,13963.0,33201.0,33414.0,37349.0,50316.0,67478.0,39256.0,74001.0,20903.0,32401.0,16056.0,16416.0,10246.0,60053.0,36363.0,13398.0,22731.0,29427.0,19613.0,28548.0,14751.0,39668.0,18080.0,10886.0,52816.0,13794.0,38967.0,13153.0,12000.0,13695.0,7251.0,15969.0,16948.0,38131.0,27492.0,31131.0,46618.0,48914.0,43156.0,31741.0,18648.0,33661.0,20145.0,47672.0,44404.0,24515.0,33371.0,22771.0,41736.0,54868.0,38218.0,9541.0,55317.0,10205.0,18315.0,24995.0,18026.0,18732.0,29784.0,16244.0,8731.0,18036.0,19641.0,10849.0,18584.0,12496.0,20826.0,19983.0,68072.0,48731.0,23439.0,48436.0,64506.0,53893.0,44928.0,11123.0,31871.0,27819.0,27812.0,16582.0,17962.0,13449.0,54313.0,20549.0,25383.0,39011.0,28379.0,15237.0,39852.0,83560.0,15391.0,11676.0,44476.0,27216.0,30783.0,37598.0,24344.0,14020.0,19193.0,17720.0,30306.0,16220.0,11946.0,8456.0,12814.0,15133.0,7798.0,72686.0,32110.0,34206.0,18454.0,29876.0
21387.0,38058.0,38296.0,32112.0,21507.0,6991.0,29043.0,28504.0,11263.0,21361.0,17100.0,43408.0,24296.0,13848.0,28213.0,32539.0,30767.0,27856.0,34971.0,18066.0,61292.0,22712.0,47598.0,22847.0,16319.0,28417.0,52063.0,24188.0,23910.0,9137.0,31311.0,13835.0,11249.0,24444.0,21789.0,14765.0,28864.0,23394.0,14178.0,18553.0,17150.0,11081.0,12662.0,13970.0,15174.0,14617.0,31610.0,54935.0,13522.0,32550.0,33512.0,31281.0,33326.0,17757.0,37826.0,31563.0,46001.0,27995.0,25481.0,43984.0,13144.0,10458.0,49447.0,34650.0,17870.0,30449.0,18613.0,22898.0,10308.0,17006.0,21358.0,25776.0,14416.0,13771.0,11971.0,13933.0,42191.0,26639.0,50419.0,23763.0,27245.0,44527.0,70748.0,13942.0,21295.0,56795.0,30777.0,43018.0,13537.0,29987.0,23313.0,36154.0,12347.0,24129.0,16408.0,37288.0,14636.0,23090.0,25666.0,52197.0,23662.0,16127.0,40999.0,8340.0,14136.0,25423.0,22393.0,23654.0,31030.0,43988.0,19721.0,21348.0,12635.0,21190.0,13784.0,17476.0,23492.0,12110.0,20021.0,14673.0,15362.0,31610.0,29869.0,11347.0,22662.0
17497.0,45538.0,23756.0,41521.0,27821.0,9373.0,36431.0,35740.0,10106.0,20412.0,28784.0,40884.0,20270.0,15781.0,17026.0,32900.0,43695.0,26704.0,32333.0,17039.0,47541.0,19902.0,22177.0,55546.0,25311.0,13318.0,48260.0,21155.0,24152.0,16463.0,30652.0,9357.0,22732.0,33267.0,11264.0,12969.0,21962.0,22647.0,26701.0,11378.0,25493.0,17946.0,15641.0,26715.0,39279.0,19227.0,47524.0,44736.0,9716.0,32854.0,17348.0,24574.0,30386.0,26456.0,41084.0,16453.0,68849.0,19615.0,20789.0,39616.0,35869.0,20557.0,28346.0,30594.0,17441.0,27400.0,15702.0,28070.0,28609.0,13325.0,39376.0,33051.0,9263.0,10333.0,20075.0,8844.0,18039.0,25172.0,38938.0,16602.0,32807.0,52788.0,41831.0,28886.0,15410.0,56231.0,16833.0,43130.0,18121.0,13301.0,25130.0,42703.0,30328.0,19233.0,7329.0,29998.0,16945.0,16060.0,23765.0,50388.0,19043.0,24906.0,21268.0,5905.0,24354.0,20086.0,24849.0,23467.0,40671.0,71367.0,30203.0,21586.0,11039.0,14789.0,12708.0,12880.0,20617.0,10803.0,11151.0,18302.0,51342.0,21856.0,45049.0,10129.0,39580.0
27261.0,23378.0,33460.0,26252.0,61137.0,9391.0,51243.0,47244.0,19070.0,25803.0,14138.0,11491.0,11799.0,15591.0,17867.0,36025.0,35157.0,47788.0,26784.0,31254.0,40807.0,25597.0,15722.0,23565.0,33010.0,27162.0,53636.0,25868.0,13961.0,5984.0,24921.0,18345.0,20721.0,28231.0,16220.0,13453.0,19346.0,26676.0,23853.0,21962.0,29443.0,28979.0,31794.0,18829.0,29199.0,33981.0,25173.0,54235.0,39851.0,17914.0,18763.0,23833.0,39567.0,38529.0,44430.0,20571.0,54549.0,30462.0,25719.0,47979.0,26126.0,27125.0,33281.0,21237.0,24904.0,21368.0,20742.0,18930.0,19515.0,34178.0,17235.0,17406.0,13465.0,11121.0,20261.0,20065.0,9306.0,33499.0,7894.0,17916.0,17274.0,45284.0,36569.0,11917.0,33908.0,26585.0,22415.0,16772.0,16561.0,16471.0,35457.0,47084.0,11886.0,22512.0,11034.0,30419.0,9810.0,18731.0,27409.0,39717.0,17874.0,63392.0,33978.0,14753.0,24108.0,24049.0,18697.0,13142.0,25762.0,35091.0,26018.0,19190.0,18334.0,12093.0,11859.0,13853.0,17481.0,10326.0,8696.0,23937.0,32600.0,21652.0,22269.0,8177.0,44857.0
46452.0,13095.0,14998.0,41624.0,27441.0,13130.0,33638.0,55403.0,15319.0,36041.0,12062.0,17352.0,15571.0,12593.0,32481.0,22926.0,22514.0,36777.0,54011.0,43777.0,19228.0,32580.0,10427.0,20891.0,36684.0,13356.0,27364.0,27133.0,8011.0,13359.0,37843.0,7445.0,14710.0,38412.0,20229.0,14544.0,18657.0,50312.0,17892.0,24344.0,48102.0,8991.0,8348.0,9061.0,12801.0,56484.0,36650.0,26971.0,15855.0,25857.0,15950.0,20548.0,46719.0,17005.0,60064.0,15296.0,45309.0,30213.0,19198.0,41321.0,20578.0,25540.0,30218.0,29591.0,20188.0,10600.0,12386.0,30863.0,18481.0,31729.0,11970.0,20974.0,27651.0,21086.0,11930.0,21849.0,18609.0,20319.0,22286.0,25325.0,11502.0,42006.0,47437.0,7056.0,41219.0,19624.0,28988.0,20007.0,20375.0,16102.0,38498.0,59956.0,14931.0,33084.0,21349.0,16362.0,16827.0,15824.0,91921.0,21494.0,13473.0,58881.0,49300.0,11135.0,37349.0,33618.0,27324.0,14367.0,27685.0,26730.0,16166.0,10484.0,18308.0,14860.0,19000.0,13105.0,12344.0,17659.0,10749.0,18291.0,16227.0,19668.0,38721.0,28519.0,28013.0
27875.0,20047.0,19539.0,37335.0,22950.0,13235.0,29818.0,49442.0,11207.0,11301.0,20224.0,16839.0,16528.0,13902.0,29753.0,17109.0,17776.0,19734.0,22268.0,40240.0,34162.0,38241.0,19884.0,20828.0,34035.0,10789.0,32247.0,26871.0,15303.0,7584.0,21106.0,11951.0,15282.0,34211.0,14121.0,12089.0,10379.0,56582.0,19049.0,35699.0,14180.0,15707.0,13693.0,13055.0,36766.0,30883.0,31863.0,26630.0,29259.0,33269.0,14588.0,22845.0,33419.0,30481.0,54343.0,19638.0,47725.0,30007.0,23185.0,26730.0,22236.0,26734.0,39563.0,32584.0,38718.0,46096.0,21267.0,42242.0,28911.0,36648.0,16964.0,26468.0,14220.0,18533.0,69600.0,13822.0,5826.0,35848.0,56266.0,21671.0,10740.0,30983.0,46451.0,10036.0,24347.0,24969.0,22717.0,26792.0,11123.0,13407.0,13322.0,34363.0,13480.0,29454.0,15797.0,46346.0,19796.0,13120.0,85146.0,18840.0,12207.0,57630.0,38868.0,15321.0,36904.0,35303.0,46957.0,16486.0,36458.0,71869.0,18292.0,26845.0,40555.0,8337.0,16401.0,18119.0,12098.0,17816.0,17492.0,28426.0,11244.0,17916.0,27387.0,12379.0,33213.0
16405.0,66552.0,18864.0,24464.0,18721.0,8772.0,30657.0,75031.0,17493.0,17050.0,17277.0,21721.0,17969.0,15698.0,48757.0,24286.0,14754.0,27452.0,22345.0,44276.0,33505.0,21159.0,18156.0,21207.0,27275.0,6185.0,17830.0,32978.0,28890.0,25829.0,36812.0,8352.0,18757.0,14227.0,13897.0,33781.0,7255.0,46975.0,11976.0,10525.0,15689.0,10518.0,18250.0,7576.0,43257.0,51838.0,42379.0,18281.0,14872.0,37733.0,23147.0,16733.0,12360.0,27705.0,42823.0,20706.0,27427.0,35049.0,35706.0,30798.0,13016.0,17818.0,30151.0,24419.0,19262.0,33434.0,15981.0,12789.0,16337.0,26058.0,23027.0,50682.0,8934.0,12419.0,44831.0,19327.0,12697.0,36898.0,54982.0,14590.0,19946.0,15499.0,23405.0,13888.0,24026.0,18452.0,30841.0,34465.0,22098.0,16798.0,16191.0,43446.0,19789.0,52326.0,32640.0,52842.0,13316.0,10528.0,55196.0,30651.0,10618.0,57730.0,16314.0,17072.0,28629.0,15039.0,18042.0,25294.0,40568.0,40953.0,16236.0,15706.0,35572.0,13137.0,18946.0,35959.0,11238.0,24454.0,19744.0,16240.0,32122.0,24015.0,19971.0,16316.0,20438.0
38409.0,18206.0,27837.0,31863.0,18229.0,13156.0,37242.0,49493.0,17181.0,10337.0,26533.0,24366.0,28269.0,20515.0,28540.0,22371.0,54757.0,19412.0,28247.0,33668.0,27210.0,22504.0,33192.0,9327.0,12155.0,15314.0,31741.0,30120.0,26034.0,13312.0,29889.0,15318.0,31943.0,22355.0,19431.0,22536.0,16832.0,22967.0,12733.0,7558.0,7751.0,9058.0,15766.0,14486.0,21008.0,34066.0,43694.0,19206.0,18295.0,29907.0,29017.0,22646.0,20240.0,19336.0,27262.0,41838.0,36038.0,41893.0,51646.0,33871.0,23953.0,19325.0,17695.0,27983.0,30332.0,30199.0,12392.0,17321.0,30459.0,38076.0,27052.0,34500.0,11236.0,13915.0,24832.0,19824.0,28530.0,17037.0,20206.0,12242.0,22622.0,23822.0,34394.0,14724.0,19784.0,20748.0,33321.0,50192.0,19899.0,16209.0,18149.0,28762.0,18078.0,26663.0,18605.0,26411.0,25249.0,10733.0,25464.0,50783.0,19548.0,81366.0,24237.0,8090.0,12645.0,19244.0,41335.0,18968.0,28628.0,33814.0,16420.0,18699.0,9550.0,11459.0,28384.0,25765.0,14423.0,18008.0,11150.0,38847.0,11786.0,14011.0,17771.0,12318.0,42171.0
29213.0,14072.0,36045.0,13233.0,19647.0,15853.0,18773.0,34231.0,19090.0,13085.0,14109.0,28202.0,30270.0,32457.0,22171.0,32178.0,17772.0,48666.0,16400.0,45312.0,12136.0,27197.0,19367.0,20352.0,16018.0,8905.0,26678.0,26303.0,33342.0,8237.0,18255.0,7340.0,21646.0,20548.0,11263.0,17936.0,16878.0,22551.0,7785.0,15415.0,22651.0,19326.0,13140.0,21243.0,20617.0,24382.0,51718.0,35752.0,16324.0,18402.0,48935.0,14956.0,23969.0,10669.0,32261.0,52845.0,26905.0,30618.0,22630.0,22490.0,22632.0,15398.0,25992.0,45510.0,52196.0,42809.0,10272.0,13713.0,16459.0,14494.0,41168.0,27479.0,7183.0,16317.0,27315.0,9221.0,10897.0,24599.0,29379.0,10170.0,15596.0,26301.0,31189.0,16926.0,17108.0,14424.0,36559.0,38248.0,24240.0,29059.0,11287.0,22176.0,18943.0,21812.0,24669.0,34425.0,22679.0,11256.0,31921.0,82345.0,26053.0,58071.0,39700.0,7554.0,22094.0,25089.0,30642.0,12981.0,39440.0,68989.0,23147.0,17979.0,12782.0,9959.0,12889.0,8156.0,40605.0,32184.0,17576.0,8627.0,8966.0,29197.0,19405.0,14171.0,36699.0
20456.0,13865.0,20560.0,19534.0,22731.0,9893.0,19115.0,21956.0,11598.0,10106.0,16988.0,13910.0,34008.0,37338.0,29710.0,37000.0,26609.0,21077.0,19342.0,35072.0,21110.0,21322.0,21341.0,10015.0,10268.0,10601.0,31767.0,17404.0,14301.0,20632.0,19381.0,9549.0,19526.0,17624.0,40499.0,18769.0,17443.0,23060.0,13786.0,20381.0,20345.0,12269.0,12124.0,16093.0,44612.0,32233.0,35030.0,23997.0,24815.0,24203.0,19136.0,24667.0,13228.0,25712.0,65408.0,16044.0,47912.0,55782.0,31127.0,46423.0,19602.0,21719.0,23114.0,22407.0,22409.0,37489.0,9830.0,21005.0,18357.0,18028.0,30679.0,19984.0,13740.0,11853.0,12585.0,12586.0,10435.0,11298.0,37805.0,16534.0,22683.0,28141.0,14529.0,22916.0,14660.0,22585.0,24712.0,48400.0,19880.0,29202.0,16179.0,19406.0,27290.0,76918.0,36885.0,31658.0,14891.0,9758.0,55892.0,68415.0,12499.0,32533.0,39044.0,21687.0,16689.0,82524.0,34094.0,14057.0,34346.0,46839.0,11657.0,12187.0,45894.0,23921.0,18643.0,12610.0,53246.0,20245.0,20744.0,15631.0,8846.0,13975.0,27223.0,7303.0,29972.0
22409.0,22651.0,12765.0,12736.0,22379.0,7275.0,18043.0,21470.0,19386.0,36348.0,22846.0,18787.0,14774.0,14606.0,26785.0,42308.0,14784.0,29001.0,23806.0,23639.0,23361.0,12097.0,20777.0,16023.0,13644.0,11205.0,17622.0,26101.0,19331.0,10074.0,13483.0,12185.0,23013.0,17053.0,18269.0,15339.0,30878.0,36538.0,20765.0,28928.0,38251.0,30523.0,17054.0,8117.0,74887.0,25881.0,29246.0,26001.0,39138.0,19649.0,25326.0,8799.0,20924.0,14616.0,31423.0,38108.0,54271.0,47418.0,28176.0,22820.0,23122.0,23756.0,21498.0,19557.0,23019.0,16241.0,15070.0,29901.0,18744.0,16321.0,17257.0,24352.0,12629.0,10511.0,20918.0,9978.0,10136.0,12905.0,15941.0,21002.0,15126.0,21697.0,23172.0,22763.0,22021.0,20109.0,10737.0,44390.0,41114.0,18754.0,13448.0,13784.0,20617.0,29356.0,38976.0,21500.0,10024.0,15701.0,40372.0,57223.0,9685.0,29106.0,27731.0,31962.0,31636.0,79673.0,24344.0,15747.0,26064.0,34872.0,36948.0,13848.0,24825.0,21436.0,25897.0,15605.0,48917.0,14596.0,13276.0,7049.0,16582.0,7948.0,27576.0,8201.0,20729.0
14157.0,9860.0,15177.0,10144.0,36598.0,11561.0,11457.0,46435.0,17414.0,20776.0,8366.0,10069.0,21537.0,24764.0,24475.0,22121.0,18761.0,17495.0,18159.0,22048.0,18987.0,16870.0,23993.0,12852.0,24660.0,23725.0,14587.0,16009.0,23975.0,48201.0,17082.0,16988.0,13017.0,21383.0,17301.0,21707.0,26199.0,17324.0,9302.0,11956.0,25442.0,17751.0,11495.0,19391.0,45774.0,31305.0,28897.0,38305.0,32804.0,20309.0,17254.0,16335.0,19304.0,15685.0,26776.0,45537.0,53381.0,43022.0,30553.0,36481.0,38003.0,19160.0,40436.0,26635.0,35276.0,18726.0,24628.0,16938.0,18869.0,16189.0,23783.0,43927.0,24312.0,7073.0,21045.0,7766.0,6805.0,20638.0,14837.0,22486.0,13583.0,13352.0,15273.0,11261.0,11315.0,22497.0,37913.0,21336.0,22017.0,14331.0,14324.0,28871.0,12462.0,29789.0,38960.0,34391.0,23562.0,11209.0,33533.0,47307.0,17055.0,10228.0,20397.0,10349.0,25687.0,36407.0,30105.0,17456.0,42115.0,17748.0,38836.0,14848.0,14659.0,7120.0,16562.0,10778.0,35737.0,18475.0,40158.0,14503.0,8193.0,19645.0,23106.0,11553.0,21071.0
11573.0,12823.0,8985.0,19611.0,23200.0,19102.0,16650.0,15130.0,22230.0,49876.0,17406.0,14466.0,21325.0,21113.0,15674.0,20228.0,14370.0,18817.0,26098.0,18936.0,12469.0,15141.0,18695.0,19939.0,16703.0,15154.0,16424.0,16930.0,25505.0,23295.0,23276.0,16119.0,18596.0,13577.0,21448.0,13809.0,31090.0,21028.0,9641.0,25821.0,13646.0,12675.0,11908.0,10938.0,51964.0,27781.0,29572.0,30878.0,13594.0,40542.0,15264.0,10868.0,19640.0,13520.0,12674.0,50670.0,41342.0,50611.0,40522.0,52564.0,52733.0,20244.0,12975.0,47072.0,28907.0,48193.0,10236.0,11956.0,11267.0,9701.0,19541.0,26360.0,24315.0,12544.0,13056.0,16023.0,9038.0,18147.0,33760.0,16802.0,24214.0,12042.0,19620.0,13358.0,15258.0,17260.0,14656.0,30641.0,21843.0,13455.0,14239.0,12360.0,25002.0,25589.0,64861.0,17774.0,18587.0,15544.0,24121.0,30434.0,17854.0,41892.0,26492.0,16850.0,32571.0,50863.0,15737.0,9981.0,25390.0,40341.0,27911.0,17319.0,23830.0,13020.0,8764.0,23420.0,24766.0,14609.0,15435.0,11918.0,11198.0,18513.0,30607.0,8582.0,16735.0
